name,stop_id,osm:ref:FR:STIF:ExternalCode_Line,route_id,destination,lon,network,code,osm:ref:FR:STIF,lat,line_id
École Pasteur,StopPoint:Node:252750239,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4732585,Les Courriers de l'Île-de-France,G'bus,419693,49.0266442,Line:Relation:7741077
École Pasteur,StopPoint:Node:252750239,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4732585,Les Courriers de l'Île-de-France,G'bus,419693,49.0266442,Line:Relation:7741077
Hélène Boucher,StopPoint:Node:837540004,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4490165999999998,Les Courriers de l'Île-de-France,G'bus,415750,49.0306092,Line:Relation:7741077
Hélène Boucher,StopPoint:Node:837540004,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4490165999999998,Les Courriers de l'Île-de-France,G'bus,415750,49.0306092,Line:Relation:7741077
Michel Simon,StopPoint:Node:837539998,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4479287,Les Courriers de l'Île-de-France,G'bus,38670,49.032275999999996,Line:Relation:7741077
Michel Simon,StopPoint:Node:837539998,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4479287,Les Courriers de l'Île-de-France,G'bus,38670,49.032275999999996,Line:Relation:7741077
Pablo Picasso,StopPoint:Node:837540002,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4490819,Les Courriers de l'Île-de-France,G'bus,38698,49.033831299999996,Line:Relation:7741077
Pablo Picasso,StopPoint:Node:837540002,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4490819,Les Courriers de l'Île-de-France,G'bus,38698,49.033831299999996,Line:Relation:7741077
Madeleine Renaud,StopPoint:Node:837539990,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4492716,Les Courriers de l'Île-de-France,G'bus,38634,49.0307464,Line:Relation:7741077
Madeleine Renaud,StopPoint:Node:837539990,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4492716,Les Courriers de l'Île-de-France,G'bus,38634,49.0307464,Line:Relation:7741077
Lycée Romain Rolland,StopPoint:Node:5320764711,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4557621999999997,Les Courriers de l'Île-de-France,G'bus,38442,49.030343599999995,Line:Relation:7741077
Lycée Romain Rolland,StopPoint:Node:5320764711,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4557621999999997,Les Courriers de l'Île-de-France,G'bus,38442,49.030343599999995,Line:Relation:7741077
Avenue des Tilleuls,StopPoint:Node:837350647,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.458301,Les Courriers de l'Île-de-France,G'bus,38102,49.033006099999994,Line:Relation:7741077
Avenue des Tilleuls,StopPoint:Node:837350647,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.458301,Les Courriers de l'Île-de-France,G'bus,38102,49.033006099999994,Line:Relation:7741077
Collège Robespierre,StopPoint:Node:837539994,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4525402,Les Courriers de l'Île-de-France,G'bus,38477,49.0326111,Line:Relation:7741077
Collège Robespierre,StopPoint:Node:837539994,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4525402,Les Courriers de l'Île-de-France,G'bus,38477,49.0326111,Line:Relation:7741077
Georges Pitard,StopPoint:Node:837540001,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4547018,Les Courriers de l'Île-de-France,G'bus,38691,49.034550499999995,Line:Relation:7741077
Georges Pitard,StopPoint:Node:837540001,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4547018,Les Courriers de l'Île-de-France,G'bus,38691,49.034550499999995,Line:Relation:7741077
Médiathèque,StopPoint:Node:837539997,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4614898999999997,Les Courriers de l'Île-de-France,G'bus,38648,49.0361051,Line:Relation:7741077
Médiathèque,StopPoint:Node:837539997,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4614898999999997,Les Courriers de l'Île-de-France,G'bus,38648,49.0361051,Line:Relation:7741077
Henri Dunant,StopPoint:Node:837350700,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4640310999999997,Les Courriers de l'Île-de-France,G'bus,37998,49.0368548,Line:Relation:7741077
Henri Dunant,StopPoint:Node:837350700,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4640310999999997,Les Courriers de l'Île-de-France,G'bus,37998,49.0368548,Line:Relation:7741077
Descartes,StopPoint:Node:837350652,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4612241,Les Courriers de l'Île-de-France,G'bus,37988,49.0387626,Line:Relation:7741077
Descartes,StopPoint:Node:837350652,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4612241,Les Courriers de l'Île-de-France,G'bus,37988,49.0387626,Line:Relation:7741077
Cachin Blatreux,StopPoint:Node:345242715,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4636214,Les Courriers de l'Île-de-France,G'bus,38457,49.0416155,Line:Relation:7741077
Cachin Blatreux,StopPoint:Node:345242715,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4636214,Les Courriers de l'Île-de-France,G'bus,38457,49.0416155,Line:Relation:7741077
Camélinat,StopPoint:Node:837209781,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4646936,Les Courriers de l'Île-de-France,G'bus,38461,49.0408395,Line:Relation:7741077
Camélinat,StopPoint:Node:837209781,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4646936,Les Courriers de l'Île-de-France,G'bus,38461,49.0408395,Line:Relation:7741077
École Gabriel Péri,StopPoint:Node:837540000,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4681652,Les Courriers de l'Île-de-France,G'bus,419717,49.0383758,Line:Relation:7741077
École Gabriel Péri,StopPoint:Node:837540000,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4681652,Les Courriers de l'Île-de-France,G'bus,419717,49.0383758,Line:Relation:7741077
Résidence Ambroise Croizat,StopPoint:Node:837209799,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4781942999999997,Les Courriers de l'Île-de-France,G'bus,419511,49.0365709,Line:Relation:7741077
Résidence Ambroise Croizat,StopPoint:Node:837209799,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4781942999999997,Les Courriers de l'Île-de-France,G'bus,419511,49.0365709,Line:Relation:7741077
Mairie,StopPoint:Node:252857718,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.474189,Les Courriers de l'Île-de-France,G'bus,38013,49.0320695,Line:Relation:7741077
Mairie,StopPoint:Node:252857718,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.474189,Les Courriers de l'Île-de-France,G'bus,38013,49.0320695,Line:Relation:7741077
École Jean Jaurès,StopPoint:Node:252750230,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.482159,Les Courriers de l'Île-de-France,G'bus,38515,49.0327237,Line:Relation:7741077
École Jean Jaurès,StopPoint:Node:252750230,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.482159,Les Courriers de l'Île-de-France,G'bus,38515,49.0327237,Line:Relation:7741077
Les Côteaux,StopPoint:Node:252750243,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4796158,Les Courriers de l'Île-de-France,G'bus,38501,49.030433599999995,Line:Relation:7741077
Les Côteaux,StopPoint:Node:252750243,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4796158,Les Courriers de l'Île-de-France,G'bus,38501,49.030433599999995,Line:Relation:7741077
ZI du Dessous de l'Orme,StopPoint:Node:372739907,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4553849,Les Courriers de l'Île-de-France,G'bus,38837,49.025794399999995,Line:Relation:7741077
ZI du Dessous de l'Orme,StopPoint:Node:372739907,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4553849,Les Courriers de l'Île-de-France,G'bus,38837,49.025794399999995,Line:Relation:7741077
ZI du Pied de Fer,StopPoint:Node:5326885599,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4575199999999997,Les Courriers de l'Île-de-France,G'bus,38841,49.0229741,Line:Relation:7741077
ZI du Pied de Fer,StopPoint:Node:5326885599,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4575199999999997,Les Courriers de l'Île-de-France,G'bus,38841,49.0229741,Line:Relation:7741077
Marcel Cerdan,StopPoint:Node:5320764709,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4596807,Les Courriers de l'Île-de-France,G'bus,37968,49.0229784,Line:Relation:7741077
Marcel Cerdan,StopPoint:Node:5320764709,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4596807,Les Courriers de l'Île-de-France,G'bus,37968,49.0229784,Line:Relation:7741077
Carrefour de l'Europe,StopPoint:Node:372723106,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4653799,Les Courriers de l'Île-de-France,G'bus,38478,49.021687,Line:Relation:7741077
Carrefour de l'Europe,StopPoint:Node:372723106,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4653799,Les Courriers de l'Île-de-France,G'bus,38478,49.021687,Line:Relation:7741077
Collège Montaigne,StopPoint:Node:5320764715,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4538161,Les Courriers de l'Île-de-France,G'bus,38508,49.0279996,Line:Relation:7741077
Collège Montaigne,StopPoint:Node:5320764715,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4538161,Les Courriers de l'Île-de-France,G'bus,38508,49.0279996,Line:Relation:7741077
École Jacques Prévert,StopPoint:Node:5326079506,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.451904,Les Courriers de l'Île-de-France,G'bus,423960,49.029931999999995,Line:Relation:7741077
École Jacques Prévert,StopPoint:Node:5326079506,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.451904,Les Courriers de l'Île-de-France,G'bus,423960,49.029931999999995,Line:Relation:7741077
École Jacques Prévert,StopPoint:Node:5326079505,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4518079999999998,Les Courriers de l'Île-de-France,G'bus,38519,49.030094,Line:Relation:7741077
École Jacques Prévert,StopPoint:Node:5326079505,014014099:Gbus,Route:Relation:107353,Goussainville RER,2.4518079999999998,Les Courriers de l'Île-de-France,G'bus,38519,49.030094,Line:Relation:7741077
Marcel Cerdan,StopPoint:Node:5320764709,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.4596807,Les Courriers de l'Île-de-France,30B,37968,49.0229784,Line:Relation:7097513
Marcel Cerdan,StopPoint:Node:5320764709,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.4596807,Les Courriers de l'Île-de-France,30B,37968,49.0229784,Line:Relation:7097513
Lycée Romain Rolland,StopPoint:Node:5320764711,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.4557621999999997,Les Courriers de l'Île-de-France,30B,38442,49.030343599999995,Line:Relation:7097513
Lycée Romain Rolland,StopPoint:Node:5320764711,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.4557621999999997,Les Courriers de l'Île-de-France,30B,38442,49.030343599999995,Line:Relation:7097513
Chapellerie,StopPoint:Node:5320764716,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.45539,Les Courriers de l'Île-de-France,30B,38484,49.0380689,Line:Relation:7097513
Chapellerie,StopPoint:Node:5320764716,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.45539,Les Courriers de l'Île-de-France,30B,38484,49.0380689,Line:Relation:7097513
Collège Montaigne,StopPoint:Node:5320764715,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.4538161,Les Courriers de l'Île-de-France,30B,38508,49.0279996,Line:Relation:7097513
Collège Montaigne,StopPoint:Node:5320764715,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.4538161,Les Courriers de l'Île-de-France,30B,38508,49.0279996,Line:Relation:7097513
Avenue des Tilleuls,StopPoint:Node:837350647,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.458301,Les Courriers de l'Île-de-France,30B,38102,49.033006099999994,Line:Relation:7097513
Avenue des Tilleuls,StopPoint:Node:837350647,014014030:30B,Route:Relation:107355,Gare de Goussainville,2.458301,Les Courriers de l'Île-de-France,30B,38102,49.033006099999994,Line:Relation:7097513
Calvaire,StopPoint:Node:837350629,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4699894,Les Courriers de l'Île-de-France,32A,38460,49.0153166,Line:Relation:3253656
Calvaire,StopPoint:Node:837350629,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4699894,Les Courriers de l'Île-de-France,32A,38460,49.0153166,Line:Relation:3253656
Les Montagnettes,StopPoint:Node:252857710,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4703276,Les Courriers de l'Île-de-France,32A,38042,49.0358346,Line:Relation:3253656
Les Montagnettes,StopPoint:Node:252857710,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4703276,Les Courriers de l'Île-de-France,32A,38042,49.0358346,Line:Relation:3253656
La Charmeuse,StopPoint:Node:252857713,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4720256,Les Courriers de l'Île-de-France,32A,419734,49.0342406,Line:Relation:3253656
La Charmeuse,StopPoint:Node:252857713,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4720256,Les Courriers de l'Île-de-France,32A,419734,49.0342406,Line:Relation:3253656
École Gabriel Péri,StopPoint:Node:837350590,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.467244,Les Courriers de l'Île-de-France,32A,37989,49.038393899999996,Line:Relation:3253656
École Gabriel Péri,StopPoint:Node:837350590,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.467244,Les Courriers de l'Île-de-France,32A,37989,49.038393899999996,Line:Relation:3253656
Marché,StopPoint:Node:837350703,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4615961,Les Courriers de l'Île-de-France,32A,37997,49.0280553,Line:Relation:3253656
Marché,StopPoint:Node:837350703,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4615961,Les Courriers de l'Île-de-France,32A,37997,49.0280553,Line:Relation:3253656
La Talmouse,StopPoint:Node:837569743,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4883048999999997,Les Courriers de l'Île-de-France,32A,38097,49.0106227,Line:Relation:3253656
La Talmouse,StopPoint:Node:837569743,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4883048999999997,Les Courriers de l'Île-de-France,32A,38097,49.0106227,Line:Relation:3253656
Sécurité Sociale,StopPoint:Node:504477786,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4628593,Les Courriers de l'Île-de-France,32A,38763,49.025653399999996,Line:Relation:3253656
Sécurité Sociale,StopPoint:Node:504477786,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4628593,Les Courriers de l'Île-de-France,32A,38763,49.025653399999996,Line:Relation:3253656
Carrefour de l'Europe,StopPoint:Node:372723106,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4653799,Les Courriers de l'Île-de-France,32A,38478,49.021687,Line:Relation:3253656
Carrefour de l'Europe,StopPoint:Node:372723106,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4653799,Les Courriers de l'Île-de-France,32A,38478,49.021687,Line:Relation:3253656
Chapellerie,StopPoint:Node:5320764716,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.45539,Les Courriers de l'Île-de-France,32A,38484,49.0380689,Line:Relation:3253656
Chapellerie,StopPoint:Node:5320764716,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.45539,Les Courriers de l'Île-de-France,32A,38484,49.0380689,Line:Relation:3253656
O'Parinor – Louis Armand,StopPoint:Node:5319891214,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.480383,Les Courriers de l'Île-de-France,32A,39016,48.95597,Line:Relation:3253656
O'Parinor – Louis Armand,StopPoint:Node:5319891214,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.480383,Les Courriers de l'Île-de-France,32A,39016,48.95597,Line:Relation:3253656
Village,StopPoint:Node:5319886730,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.516425,Les Courriers de l'Île-de-France,32A,38732,49.003882,Line:Relation:3253656
Village,StopPoint:Node:5319886730,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.516425,Les Courriers de l'Île-de-France,32A,38732,49.003882,Line:Relation:3253656
Avenue des Tilleuls,StopPoint:Node:837350647,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.458301,Les Courriers de l'Île-de-France,32A,38102,49.033006099999994,Line:Relation:3253656
Avenue des Tilleuls,StopPoint:Node:837350647,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.458301,Les Courriers de l'Île-de-France,32A,38102,49.033006099999994,Line:Relation:3253656
Roissy Parc,StopPoint:Node:4605491857,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.506364,Les Courriers de l'Île-de-France,32A,38016,49.005371,Line:Relation:3253656
Roissy Parc,StopPoint:Node:4605491857,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.506364,Les Courriers de l'Île-de-France,32A,38016,49.005371,Line:Relation:3253656
Centre de Secours,StopPoint:Node:370631943,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4601488,Les Courriers de l'Île-de-France,32A,38089,49.0298984,Line:Relation:3253656
Centre de Secours,StopPoint:Node:370631943,,Route:Relation:107357,Aulnay-Sous-Bois - Parinor Louis Armand,2.4601488,Les Courriers de l'Île-de-France,32A,38089,49.0298984,Line:Relation:3253656
Sécurité Sociale,StopPoint:Node:504477783,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.4632461,Keolis CIF,R104,419475,49.0255521,Line:Relation:6885970
Sécurité Sociale,StopPoint:Node:504477783,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.4632461,Keolis CIF,R104,38763,49.0255521,Line:Relation:6885970
École Gabriel Péri,StopPoint:Node:837350590,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.467244,Keolis CIF,R104,37989,49.038393899999996,Line:Relation:6885970
École Gabriel Péri,StopPoint:Node:837350590,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.467244,Keolis CIF,R104,37989,49.038393899999996,Line:Relation:6885970
Chapellerie,StopPoint:Node:5320764716,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.45539,Keolis CIF,R104,38484,49.0380689,Line:Relation:6885970
Chapellerie,StopPoint:Node:5320764716,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.45539,Keolis CIF,R104,38484,49.0380689,Line:Relation:6885970
Petit Argenteuil,StopPoint:Node:1938481314,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.5328695,Keolis CIF,R104,38681,49.0992348,Line:Relation:6885970
Petit Argenteuil,StopPoint:Node:1938481314,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.5328695,Keolis CIF,R104,38681,49.0992348,Line:Relation:6885970
Monument,StopPoint:Node:1637896007,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.5387347,Keolis CIF,R104,38664,49.098257499999995,Line:Relation:6885970
Monument,StopPoint:Node:1637896007,014014104:R104,Route:Relation:107358,Institut Saint-Dominique (Mortefontaine),2.5387347,Keolis CIF,R104,38664,49.098257499999995,Line:Relation:6885970
Mairie,StopPoint:Node:252857718,014014302:R8,Route:Relation:111252,,2.474189,CIF,R8,38013,49.0320695,Line:Relation:7921056
Mairie,StopPoint:Node:252857718,014014302:R8,Route:Relation:111252,,2.474189,CIF,R8,38013,49.0320695,Line:Relation:7921056
Collège Montaigne,StopPoint:Node:5320764715,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4538161,Les Courriers de l'Île-de-France,30D,38508,49.0279996,Line:Relation:7097520
Collège Montaigne,StopPoint:Node:5320764715,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4538161,Les Courriers de l'Île-de-France,30D,38508,49.0279996,Line:Relation:7097520
École Jacques Prévert,StopPoint:Node:5326079506,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.451904,Les Courriers de l'Île-de-France,30D,423960,49.029931999999995,Line:Relation:7097520
École Jacques Prévert,StopPoint:Node:5326079506,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.451904,Les Courriers de l'Île-de-France,30D,423960,49.029931999999995,Line:Relation:7097520
École Jacques Prévert,StopPoint:Node:5326079505,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4518079999999998,Les Courriers de l'Île-de-France,30D,38519,49.030094,Line:Relation:7097520
École Jacques Prévert,StopPoint:Node:5326079505,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4518079999999998,Les Courriers de l'Île-de-France,30D,38519,49.030094,Line:Relation:7097520
Marcel Cerdan,StopPoint:Node:5320764709,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4596807,Les Courriers de l'Île-de-France,30D,37968,49.0229784,Line:Relation:7097520
Marcel Cerdan,StopPoint:Node:5320764709,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4596807,Les Courriers de l'Île-de-France,30D,37968,49.0229784,Line:Relation:7097520
Pablo Picasso,StopPoint:Node:837540002,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4490819,Les Courriers de l'Île-de-France,30D,38698,49.033831299999996,Line:Relation:7097520
Pablo Picasso,StopPoint:Node:837540002,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4490819,Les Courriers de l'Île-de-France,30D,38698,49.033831299999996,Line:Relation:7097520
Michel Simon,StopPoint:Node:837539998,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4479287,Les Courriers de l'Île-de-France,30D,38670,49.032275999999996,Line:Relation:7097520
Michel Simon,StopPoint:Node:837539998,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4479287,Les Courriers de l'Île-de-France,30D,38670,49.032275999999996,Line:Relation:7097520
Madeleine Renaud,StopPoint:Node:837539990,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4492716,Les Courriers de l'Île-de-France,30D,38634,49.0307464,Line:Relation:7097520
Madeleine Renaud,StopPoint:Node:837539990,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4492716,Les Courriers de l'Île-de-France,30D,38634,49.0307464,Line:Relation:7097520
Hélène Boucher,StopPoint:Node:837540004,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4490165999999998,Les Courriers de l'Île-de-France,30D,415750,49.0306092,Line:Relation:7097520
Hélène Boucher,StopPoint:Node:837540004,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4490165999999998,Les Courriers de l'Île-de-France,30D,415750,49.0306092,Line:Relation:7097520
Lycée Romain Rolland,StopPoint:Node:5320764711,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4557621999999997,Les Courriers de l'Île-de-France,30D,38442,49.030343599999995,Line:Relation:7097520
Lycée Romain Rolland,StopPoint:Node:5320764711,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4557621999999997,Les Courriers de l'Île-de-France,30D,38442,49.030343599999995,Line:Relation:7097520
ZI du Dessous de l'Orme,StopPoint:Node:372739907,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4553849,Les Courriers de l'Île-de-France,30D,38837,49.025794399999995,Line:Relation:7097520
ZI du Dessous de l'Orme,StopPoint:Node:372739907,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4553849,Les Courriers de l'Île-de-France,30D,38837,49.025794399999995,Line:Relation:7097520
ZI du Pied de Fer,StopPoint:Node:5326885599,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4575199999999997,Les Courriers de l'Île-de-France,30D,38841,49.0229741,Line:Relation:7097520
ZI du Pied de Fer,StopPoint:Node:5326885599,014014030:30D,Route:Relation:111253,Gare de Goussainville,2.4575199999999997,Les Courriers de l'Île-de-France,30D,38841,49.0229741,Line:Relation:7097520
Poincaré,StopPoint:Node:4332121625,002002002:LIC,Route:Relation:115222,,2.4214099,Athis Cars,Licorne,21646,48.7338129,Line:Relation:6883314
Poincaré,StopPoint:Node:4332121625,002002002:LIC,Route:Relation:115222,,2.4214099,Athis Cars,Licorne,21646,48.7338129,Line:Relation:6883314
Louis Jarrige,StopPoint:Node:4324200432,002002002:LIC,Route:Relation:115222,,2.4201029999999997,Athis Cars,Licorne,10291,48.7398545,Line:Relation:6883314
Louis Jarrige,StopPoint:Node:4324200432,002002002:LIC,Route:Relation:115222,,2.4201029999999997,Athis Cars,Licorne,10291,48.7398545,Line:Relation:6883314
Parc en Seine,StopPoint:Node:4114476363,002002002:LIC,Route:Relation:115222,,2.435089,Athis Cars,Licorne,35844,48.742937999999995,Line:Relation:6883314
Parc en Seine,StopPoint:Node:4114476363,002002002:LIC,Route:Relation:115222,,2.435089,Athis Cars,Licorne,35844,48.742937999999995,Line:Relation:6883314
G. du Vair,StopPoint:Node:4325184864,002002002:LIC,Route:Relation:115222,,2.4056796,Athis Cars,Licorne,21651,48.737162999999995,Line:Relation:6883314
G. du Vair,StopPoint:Node:4325184864,002002002:LIC,Route:Relation:115222,,2.4056796,Athis Cars,Licorne,21651,48.737162999999995,Line:Relation:6883314
Nikos Belloyanis,StopPoint:Node:4322931739,002002002:LIC,Route:Relation:115222,,2.4176471999999998,Athis Cars,Licorne,21649,48.742383,Line:Relation:6883314
Nikos Belloyanis,StopPoint:Node:4322931739,002002002:LIC,Route:Relation:115222,,2.4176471999999998,Athis Cars,Licorne,21649,48.742383,Line:Relation:6883314
Place Jeanne d'Arc,StopPoint:Node:5401678640,002002002:LIC,Route:Relation:115222,,2.4245845999999998,Athis Cars,Licorne,9870,48.732591199999995,Line:Relation:6883314
Place Jeanne d'Arc,StopPoint:Node:5401678640,002002002:LIC,Route:Relation:115222,,2.4245845999999998,Athis Cars,Licorne,9870,48.732591199999995,Line:Relation:6883314
Foyer Jean Rostand,StopPoint:Node:4405437257,002002002:LIC,Route:Relation:115222,,2.404584,Athis Cars,Licorne,10297,48.7352002,Line:Relation:6883314
Foyer Jean Rostand,StopPoint:Node:4405437257,002002002:LIC,Route:Relation:115222,,2.404584,Athis Cars,Licorne,10297,48.7352002,Line:Relation:6883314
Louis Jarrige,StopPoint:Node:4324200432,002002002:CEN,Route:Relation:122930,Gare de Villeneuve-le-Roi,2.4201029999999997,Athis Cars,Centaure,10291,48.7398545,Line:Relation:6883352
Louis Jarrige,StopPoint:Node:4324200432,002002002:CEN,Route:Relation:122930,Gare de Villeneuve-le-Roi,2.4201029999999997,Athis Cars,Centaure,10291,48.7398545,Line:Relation:6883352
Place Jeanne d'Arc,StopPoint:Node:5401678640,002002002:CEN,Route:Relation:122930,Gare de Villeneuve-le-Roi,2.4245845999999998,Athis Cars,Centaure,9870,48.732591199999995,Line:Relation:6883352
Place Jeanne d'Arc,StopPoint:Node:5401678640,002002002:CEN,Route:Relation:122930,Gare de Villeneuve-le-Roi,2.4245845999999998,Athis Cars,Centaure,9870,48.732591199999995,Line:Relation:6883352
Europarc,StopPoint:Node:928458342,100100393:393,Route:Relation:126953,Thiais - Carrefour de la Résistance,2.4706824999999997,RATP,393,21791,48.767013999999996,Line:Relation:5557347
Europarc,StopPoint:Node:928458342,100100393:393,Route:Relation:126953,Thiais - Carrefour de la Résistance,2.4706824999999997,RATP,393,21791,48.767013999999996,Line:Relation:5557347
