agency_id,agency_name,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color
1070,Pays Briard,C02108,37B,37B,3,CEACD2,000000
1070,Pays Briard,C02109,37C,37C,3,F28E42,000000
1070,Pays Briard,C02110,37R,37R,3,FECE00,000000
1070,Pays Briard,C02120,30B,30B,3,E3051C,FFFFFF
1070,Pays Briard,C02121,30A,30A,3,B90745,FFFFFF
1070,Pays Briard,C02122,30C,30C,3,F3A4BA,000000
1070,Pays Briard,C02124,10,10,3,E3051C,FFFFFF
1070,Pays Briard,C02125,35B,35B,3,81C391,000000
1070,Pays Briard,C02126,35A,35A,3,00814F,FFFFFF
1070,Pays Briard,C02127,35C,35C,3,09A88E,FFFFFF
1070,Pays Briard,C02128,35D,35D,3,D4CA00,000000
1070,Pays Briard,C02311,200,200,3,F3A4BA,000000
1070,Pays Briard,C02522,Soir,Soirée Tournan-Gretz,3,652C8F,FFFFFF
1070,Pays Briard,C02523,Soir,Soirée Ozoir-la-Ferrière,3,652C8F,FFFFFF
65,Phébus,C00692,1,1,3,FF1400,FFFFFF
65,Phébus,C00693,2,2,3,0055C8,FFFFFF
65,Phébus,C00694,3,3,3,00643C,FFFFFF
65,Phébus,C00695,4,4,3,FF8C57,000000
65,Phébus,C00696,5,5,3,DB8CFF,FFFFFF
65,Phébus,C00697,6,6,3,8CE39C,FFFFFF
65,Phébus,C00698,7,7,3,A38C57,FFFFFF
65,Phébus,C00699,8,8,3,8CFF8C,000000
65,Phébus,C00700,9,9,3,FF8CE3,000000
65,Phébus,C00701,10,10,3,FFBE00,000000
65,Phébus,C00709,106,106,3,FF8C94,FFFFFF
65,Phébus,C00710,107,107,3,DC9600,000000
65,Phébus,C01934,105,105,3,8CAD08,FFFFFF
65,Phébus,C02183,53,53,3,A88CFF,FFFFFF
65,Phébus,C02184,54,54,3,FF8CE3,000000
65,Phébus,C02219,52,52,3,8CFF8C,000000
65,Phébus,C02286,14,14,3,8CC7FF,FFFFFF
175,Plaine de Versailles,C00060,13,13,3,F4A7B0,000000
175,Plaine de Versailles,C00113,17,17,3,F3A489,FFFFFF
175,Plaine de Versailles,C00122,71,71,3,7D7B7E,FFFFFF
175,Plaine de Versailles,C00124,170,170,3,F49C03,FFFFFF
175,Plaine de Versailles,C00125,171,171,3,A2C335,FFFFFF
175,Plaine de Versailles,C00126,172,172,3,9A95BB,FFFFFF
175,Plaine de Versailles,C00137,511,511,3,8A8946,FFFFFF
175,Plaine de Versailles,C00138,512,512,3,8A8946,FFFFFF
175,Plaine de Versailles,C00276,23,23,3,AC8FAB,FFFFFF
175,Plaine de Versailles,C00279,27,27,3,F5B5D3,000000
175,Plaine de Versailles,C02076,76,76,3,FDC300,FFFFFF
175,Plaine de Versailles,C02313,1,1,3,CFE2F3,000000
175,Plaine de Versailles,C02446,17S,17S,3,F3A489,FFFFFF
175,Plaine de Versailles,C02481,2,2,3,FFFF00,000000
175,Plaine de Versailles,C02482,177,177,3,8E7CC3,FFFFFF
1051,Poissy - Les Mureaux,C00106,21,21,3,E0B03B,000000
1051,Poissy - Les Mureaux,C00107,22,22,3,8E6539,FFFFFF
1051,Poissy - Les Mureaux,C00110,73,73,3,BB4B9B,FFFFFF
1051,Poissy - Les Mureaux,C00111,11,11,3,CEF12B,000000
1051,Poissy - Les Mureaux,C00114,X419,X419,3,3BB2FF,000000
1051,Poissy - Les Mureaux,C00115,93,93,3,78C696,000000
1051,Poissy - Les Mureaux,C00116,33,33,3,008C5A,FFFFFF
1051,Poissy - Les Mureaux,C00117,26,26,3,006DB8,FFFFFF
1051,Poissy - Les Mureaux,C00128,60,60,3,FFCD03,000000
1051,Poissy - Les Mureaux,C00129,61,61,3,87D3DF,000000
1051,Poissy - Les Mureaux,C00130,62,62,3,B80C4B,FFFFFF
1051,Poissy - Les Mureaux,C00267,31,31,3,E0B03B,000000
1051,Poissy - Les Mureaux,C00270,40,40,3,78C696,000000
1051,Poissy - Les Mureaux,C00271,91,91,3,FFCD03,000000
1051,Poissy - Les Mureaux,C00272,20,20,3,FFCD03,000000
1051,Poissy - Les Mureaux,C00273,X409,X409,3,3BB2FF,000000
1051,Poissy - Les Mureaux,C00274,12,12,3,F59EB3,000000
1051,Poissy - Les Mureaux,C00275,70,70,3,E0B03B,000000
1051,Poissy - Les Mureaux,C00280,32,32,3,662D91,FFFFFF
1051,Poissy - Les Mureaux,C00281,3,3,3,8E6539,FFFFFF
1051,Poissy - Les Mureaux,C00285,24,24,3,CEC92B,000000
1051,Poissy - Les Mureaux,C00286,10,10,3,BB4B9B,FFFFFF
1051,Poissy - Les Mureaux,C00454,76,76,3,662D91,FFFFFF
1051,Poissy - Les Mureaux,C00640,42,42,3,87D3DF,000000
1051,Poissy - Les Mureaux,C00641,27,27,3,C5A3CD,000000
1051,Poissy - Les Mureaux,C00642,28,28,3,F78F4B,000000
1051,Poissy - Les Mureaux,C00643,71,71,3,ED1C2A,FFFFFF
1051,Poissy - Les Mureaux,C00644,43,43,3,FFCD03,000000
1051,Poissy - Les Mureaux,C00649,17,17,3,006DB8,FFFFFF
1051,Poissy - Les Mureaux,C00651,18,18,3,BB4B9B,FFFFFF
1051,Poissy - Les Mureaux,C00653,44,44,3,C5A3CD,000000
1051,Poissy - Les Mureaux,C00654,41,41,3,ED1C2A,FFFFFF
1051,Poissy - Les Mureaux,C01773,34,34,3,C5A3CD,000000
1051,Poissy - Les Mureaux,C01784,4,4,3,B80C4B,FFFFFF
1051,Poissy - Les Mureaux,C01937,30,30,3,00B397,FFFFFF
1051,Poissy - Les Mureaux,C02222,63,63,3,F78F4B,000000
1051,Poissy - Les Mureaux,C02441,23,23,3,F59EB3,000000
1051,Poissy - Les Mureaux,C02536,95,95,3,87D3DF,000000
1051,Poissy - Les Mureaux,C02537,15,15,3,78C696,000000
1051,Poissy - Les Mureaux,C02539,16,16,3,4D90CD,FFFFFF
1051,Poissy - Les Mureaux,C02540,19,19,3,F78F4B,000000
1051,Poissy - Les Mureaux,C02541,25,25,3,00B397,FFFFFF
1051,Poissy - Les Mureaux,C02542,29,29,3,008C5A,FFFFFF
1051,Poissy - Les Mureaux,C02543,90,90,3,ED1C2A,FFFFFF
1051,Poissy - Les Mureaux,C02544,92,92,3,9B993B,FFFFFF
1051,Poissy - Les Mureaux,C02545,94,94,3,8E6539,FFFFFF
1051,Poissy - Les Mureaux,C02546,50,50,3,9B993B,FFFFFF
1051,Poissy - Les Mureaux,C02547,51,51,3,78C696,000000
1051,Poissy - Les Mureaux,C02548,52,52,3,87D3DF,000000
1051,Poissy - Les Mureaux,C02549,53,53,3,006DB8,000000
1051,Poissy - Les Mureaux,C02550,54,54,3,B80C4B,FFFFFF
1051,Poissy - Les Mureaux,C02551,55,55,3,F59EB3,000000
1051,Poissy - Les Mureaux,C02552,56,56,3,ED1C2A,FFFFFF
1051,Poissy - Les Mureaux,C02553,57,57,3,F78F4B,000000
1051,Poissy - Les Mureaux,C02554,58,58,3,8E6539,FFFFFF
1051,Poissy - Les Mureaux,C02555,59,59,3,CEC92B,000000
1051,Poissy - Les Mureaux,C02556,64,64,3,CEC92B,000000
1051,Poissy - Les Mureaux,C02557,65,65,3,F59EB3,000000
1051,Poissy - Les Mureaux,C02558,66,66,3,00B397,FFFFFF
1051,Poissy - Les Mureaux,C02559,67,67,3,008C5A,FFFFFF
1051,Poissy - Les Mureaux,C02560,68,68,3,4D90CD,000000
1051,Poissy - Les Mureaux,C02561,69,69,3,E0B03B,000000
1051,Poissy - Les Mureaux,C02562,72,72,3,008C5A,FFFFFF
1051,Poissy - Les Mureaux,C02563,74,74,3,00B397,FFFFFF
1051,Poissy - Les Mureaux,C02564,75,75,3,4D90CD,FFFFFF
1051,Poissy - Les Mureaux,C02565,1,1,3,ED1C2A,FFFFFF
1051,Poissy - Les Mureaux,C02566,2,2,3,F78F4B,000000
1051,Poissy - Les Mureaux,C02567,5,5,3,9B993B,FFFFFF
1051,Poissy - Les Mureaux,C02568,6,6,3,C5A3CD,000000
1051,Poissy - Les Mureaux,C02569,7,7,3,662D91,FFFFFF
1051,Poissy - Les Mureaux,C02570,13,13,3,9B993B,FFFFFF
1051,Poissy - Les Mureaux,C02571,14,14,3,78C696,000000
1051,Poissy - Les Mureaux,C02589,Soir,Soirée Poissy - Carrières-sous-Poissy - Verneuil-sur-Seine - Les Mureaux,3,652C8F,FFFFFF
Operator_228,ProCars,C01501,1-1,1-1,3,006EB6,FFFFFF
Operator_228,ProCars,C01502,3,3,3,EF83B3,000000
Operator_228,ProCars,C01503,5,5,3,109539,FFFFFF
Operator_228,ProCars,C01504,6-1,6-1,3,70746F,FFFFFF
Operator_228,ProCars,C01506,8,8,3,DE3D6B,FFFFFF
Operator_228,ProCars,C01507,11,11,3,48B274,000000
Operator_228,ProCars,C01508,12,12,3,BE91C1,000000
Operator_228,ProCars,C01509,13,13,3,283C82,FFFFFF
Operator_228,ProCars,C01510,14,14,3,F8C335,000000
Operator_228,ProCars,C01512,16,16,3,75B843,FFFFFF
Operator_228,ProCars,C01513,46-1,46-1,3,984B1E,FFFFFF
Operator_228,ProCars,C01516,9A,PROBUS A,3,76A56D,000000
Operator_228,ProCars,C01517,9B,PROBUS B,3,B5CCB1,000000
Operator_228,ProCars,C01518,9C,PROBUS C,3,7F9B79,000000
Operator_228,ProCars,C01519,9D,PROBUS D,3,3A6C2C,FFFFFF
Operator_228,ProCars,C01520,9E,PROBUS E,3,349436,FFFFFF
Operator_228,ProCars,C01722,2,2,3,285697,FFFFFF
Operator_228,ProCars,C01724,10,10,3,DC3235,FFFFFF
Operator_228,ProCars,C01725,17,17,3,769FC6,FFFFFF
Operator_228,ProCars,C01726,9Sco,PROBUS Scolaire,3,337137,FFFFFF
Operator_228,ProCars,C02294,51,NANGIBUS,3,949494,FFFFFF
Operator_228,ProCars,C02295,TàD,TàD 52,3,FECB00,000000
Operator_228,ProCars,C02432,1-2,1-2,3,006EB6,FFFFFF
Operator_228,ProCars,C02433,1-3,1-3,3,006EB6,FFFFFF
Operator_228,ProCars,C02434,6-3,6-3,3,70746F,FFFFFF
Operator_228,ProCars,C02435,46-2,46-2,3,984B1E,FFFFFF
Operator_228,ProCars,C02436,46-3,46-3,3,984B1E,FFFFFF
Operator_100,RATP,C01071,TVM,TVM,3,216EB4,FFFFFF
Operator_100,RATP,C01072,20,20,3,FF5A00,000000
Operator_100,RATP,C01073,21,21,3,82DC73,000000
Operator_100,RATP,C01074,22,22,3,00643C,FFFFFF
Operator_100,RATP,C01075,24,24,3,A0006E,FFFFFF
Operator_100,RATP,C01076,26,26,3,FF5A00,000000
Operator_100,RATP,C01077,27,27,3,FF5A00,000000
Operator_100,RATP,C01078,28,28,3,FF82B4,000000
Operator_100,RATP,C01079,29,29,3,82C8E6,000000
Operator_100,RATP,C01080,30,30,3,640082,FFFFFF
Operator_100,RATP,C01081,31,31,3,FFBE00,000000
Operator_100,RATP,C01082,32,32,3,6E6E00,FFFFFF
Operator_100,RATP,C01083,38,38,3,0055C8,FFFFFF
Operator_100,RATP,C01084,39,39,3,A0006E,FFFFFF
Operator_100,RATP,C01085,42,42,3,FFBE00,000000
Operator_100,RATP,C01086,43,43,3,FF1400,FFFFFF
Operator_100,RATP,C01087,46,46,3,D2D200,000000
Operator_100,RATP,C01088,47,47,3,FF82B4,000000
Operator_100,RATP,C01089,48,48,3,0055C8,FFFFFF
Operator_100,RATP,C01090,52,52,3,82C8E6,000000
Operator_100,RATP,C01092,54,54,3,82C8E6,000000
Operator_100,RATP,C01093,56,56,3,A0006E,FFFFFF
Operator_100,RATP,C01094,57,57,3,6E6E00,FFFFFF
Operator_100,RATP,C01095,58,58,3,00643C,FFFFFF
Operator_100,RATP,C01096,60,60,3,FF1400,FFFFFF
Operator_100,RATP,C01097,61,61,3,00643C,FFFFFF
Operator_100,RATP,C01098,62,62,3,6E5B1E,FFFFFF
Operator_100,RATP,C01099,63,63,3,D2D200,000000
Operator_100,RATP,C01100,64,64,3,82DC73,000000
Operator_100,RATP,C01102,66,66,3,00643C,FFFFFF
Operator_100,RATP,C01103,67,67,3,FF82B4,000000
Operator_100,RATP,C01104,68,68,3,FFBE00,000000
Operator_100,RATP,C01105,69,69,3,82C8E6,000000
Operator_100,RATP,C01106,70,70,3,FF5A00,000000
Operator_100,RATP,C01107,72,72,3,FF1400,FFFFFF
Operator_100,RATP,C01108,73,73,3,6E5B1E,FFFFFF
Operator_100,RATP,C01109,74,74,3,D2D200,000000
Operator_100,RATP,C01110,75,75,3,FFBE00,000000
Operator_100,RATP,C01111,76,76,3,640082,FFFFFF
Operator_100,RATP,C01112,80,80,3,FF82B4,000000
Operator_100,RATP,C01114,82,82,3,FF5A00,000000
Operator_100,RATP,C01115,83,83,3,FFBE00,000000
Operator_100,RATP,C01116,84,84,3,D282BE,000000
Operator_100,RATP,C01117,85,85,3,6E5B1E,FFFFFF
Operator_100,RATP,C01118,86,86,3,FF1400,FFFFFF
Operator_100,RATP,C01119,87,87,3,640082,FFFFFF
Operator_100,RATP,C01120,88,88,3,D2D200,000000
Operator_100,RATP,C01121,89,89,3,82C8E6,000000
Operator_100,RATP,C01122,91,91,3,DC9600,000000
Operator_100,RATP,C01123,92,92,3,FFBE00,000000
Operator_100,RATP,C01124,93,93,3,82DC73,000000
Operator_100,RATP,C01125,94,94,3,A0006E,FFFFFF
Operator_100,RATP,C01126,95,95,3,640082,FFFFFF
Operator_100,RATP,C01127,96,96,3,DC9600,000000
Operator_100,RATP,C01130,101,101,3,FFBE00,000000
Operator_100,RATP,C01131,102,102,3,FFBE00,000000
Operator_100,RATP,C01132,103,103,3,FF5A00,000000
Operator_100,RATP,C01133,104,104,3,FF1400,FFFFFF
Operator_100,RATP,C01134,105,105,3,FF5A00,000000
Operator_100,RATP,C01135,106,106,3,FF1400,FFFFFF
Operator_100,RATP,C01136,107,107,3,FF82B4,000000
Operator_100,RATP,C01137,108,108,3,FF82B4,000000
Operator_100,RATP,C01138,109,109,3,D2D200,000000
Operator_100,RATP,C01139,110,110,3,640082,FFFFFF
Operator_100,RATP,C01140,111,111,3,D282BE,000000
Operator_100,RATP,C01141,112,112,3,FF5A00,000000
Operator_100,RATP,C01142,113,113,3,FF1400,FFFFFF
Operator_100,RATP,C01143,114,114,3,82DC73,000000
Operator_100,RATP,C01144,115,115,3,00643C,FFFFFF
Operator_100,RATP,C01145,116,116,3,82C8E6,000000
Operator_100,RATP,C01146,117,117,3,00643C,FFFFFF
Operator_100,RATP,C01147,118,118,3,DC9600,000000
Operator_100,RATP,C01148,119,119,3,FFBE00,000000
Operator_100,RATP,C01149,120,120,3,D282BE,000000
Operator_100,RATP,C01150,121,121,3,FF1400,FFFFFF
Operator_100,RATP,C01151,122,122,3,D282BE,000000
Operator_100,RATP,C01152,123,123,3,00643C,FFFFFF
Operator_100,RATP,C01153,124,124,3,FF82B4,000000
Operator_100,RATP,C01154,125,125,3,0055C8,FFFFFF
Operator_100,RATP,C01155,126,126,3,82C8E6,000000
Operator_100,RATP,C01156,127,127,3,FF5A00,000000
Operator_100,RATP,C01157,128,128,3,6E5B1E,FFFFFF
Operator_100,RATP,C01158,129,129,3,6E6E00,FFFFFF
Operator_100,RATP,C01159,131,131,3,6E5B1E,FFFFFF
Operator_100,RATP,C01160,132,132,3,640082,FFFFFF
Operator_100,RATP,C01161,133,133,3,82DC73,000000
Operator_100,RATP,C01163,137,137,3,FF5A00,000000
Operator_100,RATP,C01164,138,138,3,A0006E,FFFFFF
Operator_100,RATP,C01165,139,139,3,FF5A00,000000
Operator_100,RATP,C01166,140,140,3,FF1400,FFFFFF
Operator_100,RATP,C01167,141,141,3,DC9600,000000
Operator_100,RATP,C01168,143,143,3,0055C8,FFFFFF
Operator_100,RATP,C01169,144,144,3,D282BE,000000
Operator_100,RATP,C01170,145,145,3,A0006E,FFFFFF
Operator_100,RATP,C01171,146,146,3,D282BE,000000
Operator_100,RATP,C01172,147,147,3,FF1400,FFFFFF
Operator_100,RATP,C01173,148,148,3,6E5B1E,FFFFFF
Operator_100,RATP,C01174,150,150,3,FF82B4,000000
Operator_100,RATP,C01175,151,151,3,A0006E,FFFFFF
Operator_100,RATP,C01176,152,152,3,FF1400,FFFFFF
Operator_100,RATP,C01177,153,153,3,00643C,FFFFFF
Operator_100,RATP,C01180,157,157,3,A0006E,FFFFFF
Operator_100,RATP,C01181,158,158,3,FF5A00,000000
Operator_100,RATP,C01182,159,159,3,640082,FFFFFF
Operator_100,RATP,C01183,160,160,3,00643C,FFFFFF
Operator_100,RATP,C01184,162,162,3,0055C8,FFFFFF
Operator_100,RATP,C01185,163,163,3,DC9600,000000
Operator_100,RATP,C01186,164,164,3,A0006E,FFFFFF
Operator_100,RATP,C01187,165,165,3,FF5A00,000000
Operator_100,RATP,C01188,166,166,3,640082,FFFFFF
Operator_100,RATP,C01189,167,167,3,82DC73,000000
Operator_100,RATP,C01190,169,169,3,82DC73,000000
Operator_100,RATP,C01191,170,170,3,82C8E6,000000
Operator_100,RATP,C01192,171,171,3,FF1400,FFFFFF
Operator_100,RATP,C01193,172,172,3,00643C,FFFFFF
Operator_100,RATP,C01194,173,173,3,0055C8,FFFFFF
Operator_100,RATP,C01195,174,174,3,00643C,FFFFFF
Operator_100,RATP,C01196,175,175,3,0055C8,FFFFFF
Operator_100,RATP,C01197,176,176,3,DC9600,000000
Operator_100,RATP,C01198,177,177,3,82DC73,000000
Operator_100,RATP,C01199,178,178,3,0055C8,FFFFFF
Operator_100,RATP,C01200,179,179,3,00643C,FFFFFF
Operator_100,RATP,C01201,180,180,3,6E6E00,FFFFFF
Operator_100,RATP,C01202,181,181,3,6E5B1E,FFFFFF
Operator_100,RATP,C01203,182,182,3,A0006E,FFFFFF
Operator_100,RATP,C01204,183,183,3,FF1400,FFFFFF
Operator_100,RATP,C01205,184,184,3,DC9600,000000
Operator_100,RATP,C01206,185,185,3,FF5A00,000000
Operator_100,RATP,C01207,186,186,3,A0006E,FFFFFF
Operator_100,RATP,C01208,187,187,3,640082,FFFFFF
Operator_100,RATP,C01209,188,188,3,D282BE,000000
Operator_100,RATP,C01210,189,189,3,FF5A00,000000
Operator_100,RATP,C01211,190,190,3,6E5B1E,FFFFFF
Operator_100,RATP,C01212,191,191,3,FF82B4,000000
Operator_100,RATP,C01213,192,192,3,82DC73,000000
Operator_100,RATP,C01214,194,194,3,FF5A00,000000
Operator_100,RATP,C01215,195,195,3,A0006E,FFFFFF
Operator_100,RATP,C01216,196,196,3,DC9600,000000
Operator_100,RATP,C01217,197,197,3,FF1400,FFFFFF
Operator_100,RATP,C01218,199,199,3,D2D200,000000
Operator_100,RATP,C01219,201,201,3,6E5B1E,FFFFFF
Operator_100,RATP,C01220,203,203,3,FF82B4,000000
Operator_100,RATP,C01221,206,206,3,6E5B1E,FFFFFF
Operator_100,RATP,C01222,207,207,3,DC9600,000000
Operator_100,RATP,C01223,208A,208A,3,A0006E,FFFFFF
Operator_100,RATP,C01224,210,210,3,FFBE00,000000
Operator_100,RATP,C01225,211,211,3,FF82B4,000000
Operator_100,RATP,C01226,212,212,3,82C8E6,000000
Operator_100,RATP,C01227,213,213,3,6E6E00,FFFFFF
Operator_100,RATP,C01228,214,214,3,D282BE,000000
Operator_100,RATP,C01229,215,215,3,82DC73,000000
Operator_100,RATP,C01230,216,216,3,FF0000,000000
Operator_100,RATP,C01231,217,217,3,640082,FFFFFF
Operator_100,RATP,C01232,220,220,3,A0006E,FFFFFF
Operator_100,RATP,C01233,221,221,3,EA9999,000000
Operator_100,RATP,C01234,234,234,3,FF5A00,000000
Operator_100,RATP,C01235,235,235,3,FFBE00,000000
Operator_100,RATP,C01236,237,237,3,D282BE,000000
Operator_100,RATP,C01237,238,238,3,FF82B4,000000
Operator_100,RATP,C01238,239,239,3,A0006E,FFFFFF
Operator_100,RATP,C01239,241,241,3,6E5B1E,FFFFFF
Operator_100,RATP,C01240,244,244,3,A0006E,FFFFFF
Operator_100,RATP,C01241,249,249,3,D2D200,000000
Operator_100,RATP,C01242,250,250,3,A0006E,FFFFFF
Operator_100,RATP,C01243,251,251,3,FF1400,FFFFFF
Operator_100,RATP,C01244,252,252,3,FF0000,000000
Operator_100,RATP,C01245,253,253,3,FFBE00,000000
Operator_100,RATP,C01246,255,255,3,6E6E00,FFFFFF
Operator_100,RATP,C01247,256,256,3,6E5B1E,FFFFFF
Operator_100,RATP,C01248,258,258,3,FF1400,FFFFFF
Operator_100,RATP,C01249,261,261,3,FF1400,FFFFFF
Operator_100,RATP,C01250,262,262,3,A0006E,FFFFFF
Operator_100,RATP,C01251,268,268,3,DC9600,000000
Operator_100,RATP,C01252,269,269,3,FF5A00,000000
Operator_100,RATP,C01253,270,270,3,FF82B4,000000
Operator_100,RATP,C01254,272,272,3,FF5A00,000000
Operator_100,RATP,C01255,274,274,3,FF1400,FFFFFF
Operator_100,RATP,C01256,275,275,3,FFBE00,000000
Operator_100,RATP,C01257,276,276,3,FF0000,000000
Operator_100,RATP,C01258,278,278,3,D282BE,000000
Operator_100,RATP,C01260,281,281,3,DC9600,000000
Operator_100,RATP,C01261,ORLYBUS,ORLYBUS,3,3BB2FF,000000
Operator_100,RATP,C01262,285,285,3,A0006E,FFFFFF
Operator_100,RATP,C01263,286,286,3,D282BE,000000
Operator_100,RATP,C01264,289,289,3,A0006E,FFFFFF
Operator_100,RATP,C01265,290,290,3,D282BE,000000
Operator_100,RATP,C01266,291,291,3,BF9000,000000
Operator_100,RATP,C01267,292,292,3,EA9999,000000
Operator_100,RATP,C01268,294,294,3,D282BE,000000
Operator_100,RATP,C01270,297,297,3,A0006E,FFFFFF
Operator_100,RATP,C01271,299,299,3,E69138,000000
Operator_100,RATP,C01272,301,301,3,D2D200,000000
Operator_100,RATP,C01273,302,302,3,FFBE00,000000
Operator_100,RATP,C01274,303,303,3,6E6E00,FFFFFF
Operator_100,RATP,C01275,304,304,3,D2D200,000000
Operator_100,RATP,C01276,306,306,3,0055C8,FFFFFF
Operator_100,RATP,C01277,308,308,3,82DC73,000000
Operator_100,RATP,C01278,310,310,3,D2D200,000000
Operator_100,RATP,C01279,312,312,3,FF5A00,000000
Operator_100,RATP,C01280,317,317,3,D2D200,000000
Operator_100,RATP,C01281,318,318,3,0055C8,FFFFFF
Operator_100,RATP,C01282,319,319,3,00643C,FFFFFF
Operator_100,RATP,C01283,320,320,3,FFBE00,000000
Operator_100,RATP,C01285,321,321,3,FFBE00,000000
Operator_100,RATP,C01286,322,322,3,82C8E6,000000
Operator_100,RATP,C01287,323,323,3,D2D200,000000
Operator_100,RATP,C01288,325,325,3,82C8E6,000000
Operator_100,RATP,C01289,330,330,3,FFBE00,000000
Operator_100,RATP,C01292,340,340,3,DC9600,000000
Operator_100,RATP,C01294,341,341,3,FFBE00,000000
Operator_100,RATP,C01295,346,346,3,D2D200,000000
Operator_100,RATP,C01298,350,350,3,9900FF,000000
Operator_100,RATP,C01299,351,351,3,F1C232,000000
Operator_100,RATP,C01300,ROISSYB,ROISSYBUS,3,3BB2FF,000000
Operator_100,RATP,C01303,356,356,3,FF5A00,000000
Operator_100,RATP,C01304,360,360,3,D2D200,000000
Operator_100,RATP,C01305,361,361,3,0055C8,FFFFFF
Operator_100,RATP,C01306,366,366,3,0055C8,FFFFFF
Operator_100,RATP,C01307,367,367,3,FFBE00,000000
Operator_100,RATP,C01308,368,368,3,D2D200,000000
Operator_100,RATP,C01309,370,370,3,82C8E6,000000
Operator_100,RATP,C01310,372,372,3,FFBE00,000000
Operator_100,RATP,C01311,378,378,3,00643C,FFFFFF
Operator_100,RATP,C01313,385,385,3,DC9600,000000
Operator_100,RATP,C01314,388,388,3,FFBE00,000000
Operator_100,RATP,C01315,389,389,3,0055C8,FFFFFF
Operator_100,RATP,C01316,390,390,3,82C8E6,000000
Operator_100,RATP,C01317,391,391,3,D2D200,000000
Operator_100,RATP,C01318,393,393,3,82C8E6,000000
Operator_100,RATP,C01319,394,394,3,640082,FFFFFF
Operator_100,RATP,C01320,395,395,3,0055C8,FFFFFF
Operator_100,RATP,C01321,396,396,3,D2D200,000000
Operator_100,RATP,C01322,399,399,3,82C8E6,000000
Operator_100,RATP,C01323,421,421,3,00643C,FFFFFF
Operator_100,RATP,C01324,467,467,3,6E6E00,FFFFFF
Operator_100,RATP,C01326,485,485,3,FF5A00,000000
Operator_100,RATP,C01327,488,488,3,0055C8,FFFFFF
Operator_100,RATP,C01328,492,492,3,FFBE00,000000
Operator_100,RATP,C01329,CHARONNE,La Traverse de Charonne,3,216EB4,FFFFFF
Operator_100,RATP,C01330,BIEVRES,La Traverse Bièvre Montsouris,3,BB4D98,FFFFFF
Operator_100,RATP,C01331,TILLBUS,TILLBUS,3,C5A3CA,000000
Operator_100,RATP,C01332,BATIGNO,La Traverse Batignolles-Bichat,3,67328E,FFFFFF
Operator_100,RATP,C01333,NEY-FLA,La Traverse Ney - Flandre,3,C5A3CA,000000
Operator_100,RATP,C01334,520,520,3,00643C,FFFFFF
Operator_100,RATP,C01335,NAVETTE,LA NAVETTE,3,67328E,FFFFFF
Operator_100,RATP,C01337,AUDONIE,L'AUDONIENNE,3,DF9AB1,000000
Operator_100,RATP,C01338,EOLIEN,EOLIEN,3,82DC73,000000
Operator_100,RATP,C01340,AS,AS AUTOBUS SURESNOIS,3,216EB4,FFFFFF
Operator_100,RATP,C01341,545,545,3,FFBE00,000000
Operator_100,RATP,C01342,TUB,TRANSPORT URBAIN BONDYNOIS,3,8E6538,FFFFFF
Operator_100,RATP,C01345,559A,559A,3,FFBE00,000000
Operator_100,RATP,C01347,V4,V4,3,67328E,FFFFFF
Operator_100,RATP,C01349,564,564,3,0055C8,FFFFFF
Operator_100,RATP,C01350,565,565,3,00643C,FFFFFF
Operator_100,RATP,C01351,566,566,3,DE8B53,000000
Operator_100,RATP,C01352,TIM,TIM,3,89C7D6,000000
Operator_100,RATP,C01353,SUBB,SUBB,3,8E6538,FFFFFF
Operator_100,RATP,C01354,TUC,TUC,3,F4C931,000000
Operator_100,RATP,C01356,RIVER,RIVER PLAZA,3,DE8B53,000000
Operator_100,RATP,C01359,V3,V3,3,CDC83F,000000
Operator_100,RATP,C01360,CHOISYBUS,CHOISYBUS,3,DFB039,000000
Operator_100,RATP,C01361,V2,V2,3,DF9AB1,000000
Operator_100,RATP,C01362,V5,V5,3,328E5B,FFFFFF
Operator_100,RATP,C01363,V7,V7,3,D35E3C,FFFFFF
Operator_100,RATP,C01365,TUVIM,TUVIM,3,FF1400,FFFFFF
Operator_100,RATP,C01367,V6,V6,3,79BB92,000000
Operator_100,RATP,C01369,595,595,3,0055C8,FFFFFF
Operator_100,RATP,C01371,1,1,1,FFBE00,000000
Operator_100,RATP,C01372,2,2,1,0055C8,FFFFFF
Operator_100,RATP,C01373,3,3,1,6E6E00,FFFFFF
Operator_100,RATP,C01374,4,4,1,A0006E,FFFFFF
Operator_100,RATP,C01375,5,5,1,FF7E2E,000000
Operator_100,RATP,C01376,6,6,1,6ECA97,000000
Operator_100,RATP,C01377,7,7,1,FA9ABA,000000
Operator_100,RATP,C01378,8,8,1,D282BE,000000
Operator_100,RATP,C01379,9,9,1,B6BD00,000000
Operator_100,RATP,C01380,10,10,1,C9910D,000000
Operator_100,RATP,C01381,11,11,1,704B1C,FFFFFF
Operator_100,RATP,C01382,12,12,1,007852,FFFFFF
Operator_100,RATP,C01383,13,13,1,6EC4E8,000000
Operator_100,RATP,C01384,14,14,1,62259D,FFFFFF
Operator_100,RATP,C01385,FUN,FUNICULAIRE,7,AFAFAF,000000
Operator_100,RATP,C01386,3B,3B,1,6EC4E8,000000
Operator_100,RATP,C01387,7B,7B,1,6ECA97,000000
Operator_100,RATP,C01388,ORLYVAL,ORLYVAL,0,5EC5ED,FFFFFF
