route_reference,stop_reference,route_short_name,stop_lat,stop_lon,stop_name,name,lat,lon,stop_id,route_id,line_id
C00621,419931,13,48.8281759004682,2.6743789605730157,Moulin,Moulin,48.828184,2.674407,StopPoint:node:5914093627,Route:relation:6116961,Line:relation:6116962
C00621,482433,13,48.838537105690015,2.6553765207068514,Gare de Torcy,Torcy RER,48.8385344,2.6553747999999997,StopPoint:node:3900938555,Route:relation:2545213,Line:relation:6116962
C00622,15252,04,48.885018665658784,2.730778181344736,Alger / Lions,Alger Lions,48.8850158,2.7307319999999997,StopPoint:node:4320023181,Route:relation:3936088,Line:relation:6991442
C00622,15257,04,48.883760996697134,2.727402944787699,Allée du Château,Allée du Château,48.8837396,2.7273083,StopPoint:node:2991570049,Route:relation:3936088,Line:relation:6991442
C00622,15268,04,48.88769501766672,2.729196080829863,Lycée Perdonnet,Lycée Perdonnet,48.8876953,2.7291639,StopPoint:node:2758353200,Route:relation:3936088,Line:relation:6991442
C00622,15291,04,48.88561615247342,2.740716118362455,Arthur Boucher,Arthur Boucher,48.8856298,2.7406202,StopPoint:node:4326543113,Route:relation:3936088,Line:relation:6991442
C00622,15356,04,48.88298630498089,2.7152574629707367,Rue du Port,Rue du Port,48.8829594,2.7150878,StopPoint:node:2991570043,Route:relation:3936088,Line:relation:6991442
C00622,15357,04,48.883030750594315,2.7150390462029166,Rue du Port,Rue du Port,48.883041299999995,2.7150990999999998,StopPoint:node:2991570042,Route:relation:3936088,Line:relation:6991442
C00622,15440,04,48.88679860386242,2.722600512319896,Chantrennes,Chantrennes,48.8868328,2.7226862,StopPoint:node:2991570052,Route:relation:3936088,Line:relation:6991442
C00622,15456,04,48.88699987486709,2.728013286449926,Lycée Perdonnet,Lycée Perdonnet (scolaire),48.8869926,2.7279676999999998,StopPoint:node:2991570050,Route:relation:3936088,Line:relation:6991442
C00622,15458,04,48.889476030607575,2.7374511651866174,Daniel Leduc,Daniel Leduc,48.8894914,2.7374772999999997,StopPoint:node:4853919870,Route:relation:3936088,Line:relation:6991442
C00622,15459,04,48.887221374184804,2.726552975923219,Les Fontaines,Les Fontaines,48.8872132,2.7263922999999997,StopPoint:node:2991570051,Route:relation:3936088,Line:relation:6991442
C00622,15497,04,48.88526414122897,2.7360133025991775,Place du Général Leclerc,Place du Général Leclerc,48.885266599999994,2.7360729,StopPoint:node:2758353246,Route:relation:3936088,Line:relation:6991442
C00622,15525,04,48.882806627498724,2.707867840197386,Cornilliot (accès SNCF),Cornilliot (accès SNCF),48.8827303,2.7078767999999998,StopPoint:node:1633694656,Route:relation:3936088,Line:relation:6991442
C00622,15552,04,48.88811741794916,2.7330804808782942,Place des Ormes,Place des Ormes,48.888158999999995,2.7330983,StopPoint:node:2758353269,Route:relation:3936088,Line:relation:6991442
C00622,15670,04,48.88428732235802,2.7140094559778984,Général Leclerc,Général Leclerc,48.884278599999995,2.7143102,StopPoint:node:1636250836,Route:relation:3936088,Line:relation:6991442
C00622,15676,04,48.88526818257754,2.7337769070363698,Gambetta,Gambetta,48.8852824,2.7337342,StopPoint:node:4853919872,Route:relation:3936088,Line:relation:6991442
C00622,15694,04,48.88652281786891,2.7200246319327,Cimetière,Cimetière,48.8865553,2.7201364999999997,StopPoint:node:2991570045,Route:relation:3936088,Line:relation:6991442
C00622,15696,04,48.885649269013015,2.743565988039253,Hazard,Hazard,48.885661,2.7435707,StopPoint:node:2991961865,Route:relation:3936088,Line:relation:6991442
C00622,15716,04,48.88942591125123,2.7433701011768,Juliette Vadel,Juliette Vadel,48.8894374,2.743276,StopPoint:node:4332375068,Route:relation:3936088,Line:relation:6991442
