line_id,route_id
Line:Relation:949584,Route:Relation:7828077
Line:Relation:949584,Route:Relation:7827966
Line:Relation:949585,Route:Relation:5900606
Line:Relation:949585,Route:Relation:5900604
Line:Relation:952693,Route:Relation:3479452
Line:Relation:952693,Route:Relation:5950848
Line:Relation:952830,Route:Relation:1252552
Line:Relation:952830,Route:Relation:1252550
Line:Relation:954976,Route:Relation:5953315
Line:Relation:954976,Route:Relation:5953314
Line:Relation:954977,Route:Relation:1253992
Line:Relation:954977,Route:Relation:1253999
Line:Relation:968720,Route:Relation:7358692
Line:Relation:968720,Route:Relation:3307633
Line:Relation:968720,Route:Relation:7358708
Line:Relation:968720,Route:Relation:3307634
Line:Relation:1057488,Route:Relation:1066789
Line:Relation:1057488,Route:Relation:1066790
Line:Relation:1057488,Route:Relation:6894445
Line:Relation:1057566,Route:Relation:1257169
Line:Relation:1057566,Route:Relation:1257182
Line:Relation:1057567,Route:Relation:1257166
Line:Relation:1057567,Route:Relation:1257172
Line:Relation:1057570,Route:Relation:1083263
Line:Relation:1057570,Route:Relation:1083264
Line:Relation:1057573,Route:Relation:1257184
Line:Relation:1057573,Route:Relation:1257178
Line:Relation:1057577,Route:Relation:1255730
Line:Relation:1057577,Route:Relation:1255724
Line:Relation:1066570,Route:Relation:1253994
Line:Relation:1066570,Route:Relation:1253996
Line:Relation:1066571,Route:Relation:1253899
Line:Relation:1066571,Route:Relation:1253890
Line:Relation:1066572,Route:Relation:1254454
Line:Relation:1066572,Route:Relation:1254459
Line:Relation:1066573,Route:Relation:1257176
Line:Relation:1066573,Route:Relation:1257181
Line:Relation:1066842,Route:Relation:1066841
Line:Relation:1066842,Route:Relation:1066893
Line:Relation:1083418,Route:Relation:1252610
Line:Relation:1083418,Route:Relation:1252609
Line:Relation:1083419,Route:Relation:1246684
Line:Relation:1083419,Route:Relation:1246683
Line:Relation:1083420,Route:Relation:1257177
Line:Relation:1083420,Route:Relation:1257171
Line:Relation:1083421,Route:Relation:1252613
Line:Relation:1083421,Route:Relation:1252614
Line:Relation:1083422,Route:Relation:1250984
Line:Relation:1083422,Route:Relation:1250985
Line:Relation:1083423,Route:Relation:1254458
Line:Relation:1083423,Route:Relation:1254449
Line:Relation:1083424,Route:Relation:1255726
Line:Relation:1083424,Route:Relation:1255722
Line:Relation:1083425,Route:Relation:1254451
Line:Relation:1083425,Route:Relation:1254455
Line:Relation:1083426,Route:Relation:1254450
Line:Relation:1083426,Route:Relation:1254453
Line:Relation:1083427,Route:Relation:1252549
Line:Relation:1083427,Route:Relation:1252551
Line:Relation:1083428,Route:Relation:1250938
Line:Relation:1083428,Route:Relation:1250939
Line:Relation:1083429,Route:Relation:1246636
Line:Relation:1083429,Route:Relation:1246637
Line:Relation:1083430,Route:Relation:1253995
Line:Relation:1083430,Route:Relation:1254000
Line:Relation:1083431,Route:Relation:1252611
Line:Relation:1083431,Route:Relation:1252612
Line:Relation:1083432,Route:Relation:1257180
Line:Relation:1083432,Route:Relation:1257175
Line:Relation:1083433,Route:Relation:1254452
Line:Relation:1083433,Route:Relation:1254456
Line:Relation:1083434,Route:Relation:1246644
Line:Relation:1083434,Route:Relation:1246645
Line:Relation:1083435,Route:Relation:1257167
Line:Relation:1083435,Route:Relation:1257173
Line:Relation:1083436,Route:Relation:1245270
Line:Relation:1083436,Route:Relation:1245269
Line:Relation:1085979,Route:Relation:1246561
Line:Relation:1085979,Route:Relation:1246562
Line:Relation:1086444,Route:Relation:2605601
Line:Relation:1086444,Route:Relation:2605638
Line:Relation:1086445,Route:Relation:1253894
Line:Relation:1086445,Route:Relation:1253889
Line:Relation:1086590,Route:Relation:1251023
Line:Relation:1086590,Route:Relation:1251022
Line:Relation:1102964,Route:Relation:1086940
Line:Relation:1102964,Route:Relation:1102957
Line:Relation:1104709,Route:Relation:1104689
Line:Relation:1104709,Route:Relation:1104708
Line:Relation:1240537,Route:Relation:3045272
Line:Relation:1240537,Route:Relation:3045489
Line:Relation:1245875,Route:Relation:1245873
Line:Relation:1245875,Route:Relation:1245874
Line:Relation:1246520,Route:Relation:1246518
Line:Relation:1246520,Route:Relation:1246519
Line:Relation:1251039,Route:Relation:1253893
Line:Relation:1251039,Route:Relation:1253898
Line:Relation:1254002,Route:Relation:1253998
Line:Relation:1254002,Route:Relation:1254001
Line:Relation:1254003,Route:Relation:1253993
Line:Relation:1254003,Route:Relation:1253997
Line:Relation:1254461,Route:Relation:1254457
Line:Relation:1254461,Route:Relation:1254460
Line:Relation:1255732,Route:Relation:1255727
Line:Relation:1255732,Route:Relation:1255728
Line:Relation:1255733,Route:Relation:1255723
Line:Relation:1255733,Route:Relation:1255729
Line:Relation:1255734,Route:Relation:1255731
Line:Relation:1255734,Route:Relation:1255725
Line:Relation:1257122,Route:Relation:1257121
Line:Relation:1257122,Route:Relation:1257116
Line:Relation:1257123,Route:Relation:1257120
Line:Relation:1257123,Route:Relation:1257115
Line:Relation:1257124,Route:Relation:1257118
Line:Relation:1257124,Route:Relation:1257111
Line:Relation:1257125,Route:Relation:1257117
Line:Relation:1257125,Route:Relation:1257114
Line:Relation:1257186,Route:Relation:1257185
Line:Relation:1257186,Route:Relation:1257179
Line:Relation:1257187,Route:Relation:1257174
Line:Relation:1257187,Route:Relation:1257168
Line:Relation:1257188,Route:Relation:1257170
Line:Relation:1257188,Route:Relation:1257183
Line:Relation:1257210,Route:Relation:1257205
Line:Relation:1257210,Route:Relation:1257209
Line:Relation:1259087,Route:Relation:1259085
Line:Relation:1259087,Route:Relation:2504437
Line:Relation:1259529,Route:Relation:1259521
Line:Relation:1259529,Route:Relation:1259514
Line:Relation:1299563,Route:Relation:1308585
Line:Relation:1299563,Route:Relation:1111814
Line:Relation:1302117,Route:Relation:1302116
Line:Relation:1302117,Route:Relation:1302115
Line:Relation:1306437,Route:Relation:1306436
Line:Relation:1306437,Route:Relation:1306435
Line:Relation:1307393,Route:Relation:1307394
Line:Relation:1307393,Route:Relation:1307395
Line:Relation:1308545,Route:Relation:1299562
Line:Relation:1308545,Route:Relation:1308544
Line:Relation:1308546,Route:Relation:1308543
Line:Relation:1308546,Route:Relation:1308542
Line:Relation:1321223,Route:Relation:156276
Line:Relation:1321223,Route:Relation:2167054
Line:Relation:1321223,Route:Relation:2346625
Line:Relation:1321223,Route:Relation:2346626
Line:Relation:1464810,Route:Relation:1464808
Line:Relation:1464810,Route:Relation:1464809
Line:Relation:1520530,Route:Relation:1520443
Line:Relation:1520530,Route:Relation:1520505
Line:Relation:1520618,Route:Relation:1112237
Line:Relation:1520618,Route:Relation:950803
Line:Relation:1520619,Route:Relation:9324677
Line:Relation:1520619,Route:Relation:9324674
Line:Relation:1520619,Route:Relation:1111499
Line:Relation:1520619,Route:Relation:1111469
Line:Relation:1534903,Route:Relation:6953716
Line:Relation:1534903,Route:Relation:1534901
Line:Relation:1534904,Route:Relation:3314136
Line:Relation:1534904,Route:Relation:1534902
Line:Relation:1535263,Route:Relation:6949645
Line:Relation:1535263,Route:Relation:1535265
Line:Relation:1535268,Route:Relation:1535266
Line:Relation:1535268,Route:Relation:1535456
Line:Relation:1535269,Route:Relation:6949644
Line:Relation:1535269,Route:Relation:1535267
Line:Relation:1535270,Route:Relation:1535264
Line:Relation:1535270,Route:Relation:6355914
Line:Relation:1535460,Route:Relation:1086442
Line:Relation:1535460,Route:Relation:1535454
Line:Relation:1535461,Route:Relation:1086778
Line:Relation:1535461,Route:Relation:1535453
Line:Relation:1537048,Route:Relation:1086773
Line:Relation:1537048,Route:Relation:1537047
Line:Relation:1540147,Route:Relation:1540144
Line:Relation:1540147,Route:Relation:1539914
Line:Relation:1547965,Route:Relation:1057575
Line:Relation:1547965,Route:Relation:1559982
Line:Relation:1547966,Route:Relation:1057571
Line:Relation:1547966,Route:Relation:3979225
Line:Relation:1547967,Route:Relation:1057572
Line:Relation:1547967,Route:Relation:2516546
Line:Relation:1547969,Route:Relation:1057574
Line:Relation:1547969,Route:Relation:1547968
Line:Relation:1549912,Route:Relation:1621795
Line:Relation:1549912,Route:Relation:1549909
Line:Relation:1549913,Route:Relation:3341392
Line:Relation:1549913,Route:Relation:1549911
Line:Relation:1549913,Route:Relation:3341226
Line:Relation:1553162,Route:Relation:937387
Line:Relation:1553162,Route:Relation:1553161
Line:Relation:1553375,Route:Relation:1553374
Line:Relation:1553375,Route:Relation:1727588
Line:Relation:1553501,Route:Relation:1553500
Line:Relation:1553501,Route:Relation:1553499
Line:Relation:1555878,Route:Relation:1555960
Line:Relation:1555878,Route:Relation:1555877
Line:Relation:1555879,Route:Relation:1555875
Line:Relation:1555879,Route:Relation:2975777
Line:Relation:1555880,Route:Relation:7394300
Line:Relation:1555880,Route:Relation:1555876
Line:Relation:1555939,Route:Relation:254845
Line:Relation:1555939,Route:Relation:1555961
Line:Relation:1555940,Route:Relation:1555938
Line:Relation:1555940,Route:Relation:3235354
Line:Relation:1555941,Route:Relation:1555937
Line:Relation:1555941,Route:Relation:1555962
Line:Relation:1574080,Route:Relation:1574079
Line:Relation:1574080,Route:Relation:2250334
Line:Relation:1576587,Route:Relation:1576586
Line:Relation:1576587,Route:Relation:1627956
Line:Relation:1578451,Route:Relation:1111432
Line:Relation:1578451,Route:Relation:1111461
Line:Relation:1580970,Route:Relation:1580968
Line:Relation:1580970,Route:Relation:1580969
Line:Relation:1621799,Route:Relation:332720
Line:Relation:1621799,Route:Relation:1621797
Line:Relation:1635139,Route:Relation:1635138
Line:Relation:1635139,Route:Relation:151597
Line:Relation:1648058,Route:Relation:1312700
Line:Relation:1648058,Route:Relation:1648057
Line:Relation:1648952,Route:Relation:1648951
Line:Relation:1648952,Route:Relation:304522
Line:Relation:1650713,Route:Relation:1650711
Line:Relation:1650713,Route:Relation:1650712
Line:Relation:1658281,Route:Relation:6953618
Line:Relation:1658281,Route:Relation:6953619
Line:Relation:1667801,Route:Relation:1667800
Line:Relation:1667801,Route:Relation:1086443
Line:Relation:1673421,Route:Relation:1074049
Line:Relation:1673421,Route:Relation:1070831
Line:Relation:1673421,Route:Relation:1435767
Line:Relation:1673421,Route:Relation:1435765
Line:Relation:1673421,Route:Relation:454241
Line:Relation:1673421,Route:Relation:1435763
Line:Relation:1673421,Route:Relation:454238
Line:Relation:1673421,Route:Relation:1435769
Line:Relation:1673421,Route:Relation:454240
Line:Relation:1673421,Route:Relation:1435762
Line:Relation:1673421,Route:Relation:454239
Line:Relation:1673421,Route:Relation:1435764
Line:Relation:1673421,Route:Relation:1435766
Line:Relation:1673421,Route:Relation:1435768
Line:Relation:1687242,Route:Relation:6576530
Line:Relation:1687242,Route:Relation:1687235
Line:Relation:1709309,Route:Relation:968729
Line:Relation:1709309,Route:Relation:1771179
Line:Relation:1716268,Route:Relation:1716239
Line:Relation:1716268,Route:Relation:1716255
Line:Relation:1758295,Route:Relation:1758293
Line:Relation:1758295,Route:Relation:1758294
Line:Relation:1762129,Route:Relation:1762127
Line:Relation:1762129,Route:Relation:1762128
Line:Relation:1782907,Route:Relation:1782906
Line:Relation:1782907,Route:Relation:1782905
Line:Relation:1802059,Route:Relation:1802058
Line:Relation:1802059,Route:Relation:1802057
Line:Relation:1810272,Route:Relation:1810271
Line:Relation:1810272,Route:Relation:1810270
Line:Relation:1842753,Route:Relation:1842752
Line:Relation:1842753,Route:Relation:1842751
Line:Relation:1848416,Route:Relation:8444338
Line:Relation:1848416,Route:Relation:8444339
Line:Relation:1848416,Route:Relation:8444337
Line:Relation:1848416,Route:Relation:8444340
Line:Relation:1848416,Route:Relation:8444045
Line:Relation:1848416,Route:Relation:8444046
Line:Relation:1848416,Route:Relation:7297148
Line:Relation:1848416,Route:Relation:8439914
Line:Relation:1848416,Route:Relation:8439789
Line:Relation:1848416,Route:Relation:8425876
Line:Relation:1848416,Route:Relation:8425706
Line:Relation:1848416,Route:Relation:8425707
Line:Relation:1848416,Route:Relation:8321526
Line:Relation:1848416,Route:Relation:8321525
Line:Relation:1848416,Route:Relation:8321524
Line:Relation:1848416,Route:Relation:8250635
Line:Relation:1848416,Route:Relation:8246649
Line:Relation:1848416,Route:Relation:8220909
Line:Relation:1848416,Route:Relation:8220908
Line:Relation:1848416,Route:Relation:8211060
Line:Relation:1848416,Route:Relation:8209636
Line:Relation:1848416,Route:Relation:8209046
Line:Relation:1848416,Route:Relation:8204770
Line:Relation:1848416,Route:Relation:8204564
Line:Relation:1848416,Route:Relation:8187153
Line:Relation:1848416,Route:Relation:8187154
Line:Relation:1848416,Route:Relation:8187155
Line:Relation:1848416,Route:Relation:8038838
Line:Relation:1848416,Route:Relation:7895446
Line:Relation:1848416,Route:Relation:7895445
Line:Relation:1848416,Route:Relation:7821418
Line:Relation:1848416,Route:Relation:7821088
Line:Relation:1848416,Route:Relation:7821089
Line:Relation:1848416,Route:Relation:7801747
Line:Relation:1848416,Route:Relation:7820416
Line:Relation:1848416,Route:Relation:7820375
Line:Relation:1848416,Route:Relation:7820376
Line:Relation:1848416,Route:Relation:7819823
Line:Relation:1848416,Route:Relation:7805623
Line:Relation:1848416,Route:Relation:7805624
Line:Relation:1848416,Route:Relation:7805625
Line:Relation:1848416,Route:Relation:7426379
Line:Relation:1848416,Route:Relation:7404654
Line:Relation:1848416,Route:Relation:7297148
Line:Relation:1848416,Route:Relation:7297095
Line:Relation:1848416,Route:Relation:7297096
Line:Relation:1848416,Route:Relation:7297097
Line:Relation:1848416,Route:Relation:7292922
Line:Relation:1848416,Route:Relation:7292923
Line:Relation:1848416,Route:Relation:7292924
Line:Relation:1848416,Route:Relation:7292925
Line:Relation:1848416,Route:Relation:7255138
Line:Relation:1848416,Route:Relation:7255139
Line:Relation:1848416,Route:Relation:7254207
Line:Relation:1848416,Route:Relation:7254208
Line:Relation:1848416,Route:Relation:7253353
Line:Relation:1848416,Route:Relation:7253354
Line:Relation:1848416,Route:Relation:7235970
Line:Relation:1848416,Route:Relation:7233213
Line:Relation:1848416,Route:Relation:7166808
Line:Relation:1848416,Route:Relation:7166807
Line:Relation:1848416,Route:Relation:6250720
Line:Relation:1848416,Route:Relation:6258156
Line:Relation:1855679,Route:Relation:8487872
Line:Relation:1855679,Route:Relation:8484423
Line:Relation:1855679,Route:Relation:8483374
Line:Relation:1855679,Route:Relation:8483373
Line:Relation:1855679,Route:Relation:8478726
Line:Relation:1855679,Route:Relation:8476951
Line:Relation:1855679,Route:Relation:8466678
Line:Relation:1855679,Route:Relation:8465927
Line:Relation:1855679,Route:Relation:8225967
Line:Relation:1855679,Route:Relation:8225968
Line:Relation:1855679,Route:Relation:8225969
Line:Relation:1855679,Route:Relation:7413534
Line:Relation:1855679,Route:Relation:7206156
Line:Relation:1855679,Route:Relation:7204027
Line:Relation:1855679,Route:Relation:6254869
Line:Relation:1855679,Route:Relation:6253934
Line:Relation:1857145,Route:Relation:225660
Line:Relation:1857145,Route:Relation:1857103
Line:Relation:1866830,Route:Relation:1866829
Line:Relation:1866830,Route:Relation:6832826
Line:Relation:1866830,Route:Relation:7726020
Line:Relation:1866830,Route:Relation:7726023
Line:Relation:1869110,Route:Relation:7222907
Line:Relation:1869110,Route:Relation:7176552
Line:Relation:1869110,Route:Relation:7176553
Line:Relation:1908344,Route:Relation:6149052
Line:Relation:1908344,Route:Relation:5920986
Line:Relation:1908344,Route:Relation:6870792
Line:Relation:1908344,Route:Relation:6149053
Line:Relation:1942584,Route:Relation:1942583
Line:Relation:1942584,Route:Relation:1942582
Line:Relation:1973045,Route:Relation:1973047
Line:Relation:1973045,Route:Relation:4496999
Line:Relation:1981724,Route:Relation:1978034
Line:Relation:1981724,Route:Relation:8302802
Line:Relation:1981724,Route:Relation:8302801
Line:Relation:1981724,Route:Relation:4279503
Line:Relation:1987589,Route:Relation:7606123
Line:Relation:1987589,Route:Relation:1987578
Line:Relation:1991746,Route:Relation:1746521
Line:Relation:1991746,Route:Relation:1991745
Line:Relation:2171714,Route:Relation:2171711
Line:Relation:2171714,Route:Relation:2171710
Line:Relation:2171896,Route:Relation:1453980
Line:Relation:2171896,Route:Relation:1454043
Line:Relation:2171896,Route:Relation:9342800
Line:Relation:2171896,Route:Relation:9342801
Line:Relation:2196022,Route:Relation:8732282
Line:Relation:2196022,Route:Relation:2196020
Line:Relation:2198226,Route:Relation:2198224
Line:Relation:2198226,Route:Relation:2198272
Line:Relation:2203904,Route:Relation:2203900
Line:Relation:2203904,Route:Relation:2203906
Line:Relation:2206548,Route:Relation:2206545
Line:Relation:2206548,Route:Relation:2206524
Line:Relation:2206548,Route:Relation:7759385
Line:Relation:2206548,Route:Relation:7759386
Line:Relation:2206807,Route:Relation:2206806
Line:Relation:2206807,Route:Relation:8098411
Line:Relation:2206991,Route:Relation:2206989
Line:Relation:2206991,Route:Relation:2206990
Line:Relation:2207006,Route:Relation:2207002
Line:Relation:2207006,Route:Relation:2207001
Line:Relation:2207036,Route:Relation:254849
Line:Relation:2207036,Route:Relation:2207037
Line:Relation:2213976,Route:Relation:332719
Line:Relation:2213976,Route:Relation:2213975
Line:Relation:2214088,Route:Relation:2214086
Line:Relation:2214088,Route:Relation:2214106
Line:Relation:2214230,Route:Relation:2214161
Line:Relation:2214230,Route:Relation:2214212
Line:Relation:2217686,Route:Relation:2217679
Line:Relation:2217686,Route:Relation:2217678
Line:Relation:2217686,Route:Relation:9297576
Line:Relation:2224968,Route:Relation:2224966
Line:Relation:2224968,Route:Relation:2224967
Line:Relation:2227713,Route:Relation:2226537
Line:Relation:2227713,Route:Relation:2227784
Line:Relation:2227713,Route:Relation:7745722
Line:Relation:2227713,Route:Relation:7745723
Line:Relation:2261502,Route:Relation:2154741
Line:Relation:2261502,Route:Relation:2170491
Line:Relation:2261638,Route:Relation:2261637
Line:Relation:2261638,Route:Relation:1236060
Line:Relation:2333448,Route:Relation:2333442
Line:Relation:2333448,Route:Relation:2333443
Line:Relation:2333448,Route:Relation:2333447
Line:Relation:2333448,Route:Relation:2333444
Line:Relation:2333448,Route:Relation:3012957
Line:Relation:2333448,Route:Relation:2333436
Line:Relation:2333448,Route:Relation:2333438
Line:Relation:2333448,Route:Relation:2333439
Line:Relation:2333448,Route:Relation:3013042
Line:Relation:2333448,Route:Relation:2333437
Line:Relation:2333448,Route:Relation:2333440
Line:Relation:2333448,Route:Relation:2333441
Line:Relation:2333448,Route:Relation:2333445
Line:Relation:2333448,Route:Relation:2333446
Line:Relation:2337724,Route:Relation:2337723
Line:Relation:2337724,Route:Relation:2337722
Line:Relation:2343189,Route:Relation:2342636
Line:Relation:2343189,Route:Relation:2343188
Line:Relation:2343189,Route:Relation:7843717
Line:Relation:2343189,Route:Relation:7843691
Line:Relation:2390087,Route:Relation:2390086
Line:Relation:2390087,Route:Relation:2390547
Line:Relation:2390087,Route:Relation:2393297
Line:Relation:2390087,Route:Relation:2393298
Line:Relation:2390087,Route:Relation:2393300
Line:Relation:2415100,Route:Relation:2420132
Line:Relation:2415100,Route:Relation:2415099
Line:Relation:2440114,Route:Relation:2440111
Line:Relation:2440114,Route:Relation:2440110
Line:Relation:2445543,Route:Relation:2078076
Line:Relation:2445543,Route:Relation:3812487
Line:Relation:2445543,Route:Relation:6379086
Line:Relation:2445543,Route:Relation:6379087
Line:Relation:2454326,Route:Relation:2454325
Line:Relation:2454326,Route:Relation:8063262
Line:Relation:2506803,Route:Relation:2402602
Line:Relation:2506803,Route:Relation:2506802
Line:Relation:2531075,Route:Relation:2531074
Line:Relation:2531075,Route:Relation:2546159
Line:Relation:2531082,Route:Relation:2531081
Line:Relation:2531082,Route:Relation:2545707
Line:Relation:2531207,Route:Relation:2531204
Line:Relation:2531207,Route:Relation:8311611
Line:Relation:2531208,Route:Relation:2531205
Line:Relation:2531208,Route:Relation:8414224
Line:Relation:2531225,Route:Relation:2531221
Line:Relation:2531225,Route:Relation:8414230
Line:Relation:2531226,Route:Relation:2531206
Line:Relation:2531226,Route:Relation:8312743
Line:Relation:2532567,Route:Relation:2532566
Line:Relation:2532567,Route:Relation:5266641
Line:Relation:2532600,Route:Relation:2532598
Line:Relation:2532600,Route:Relation:2532599
Line:Relation:2554103,Route:Relation:2554093
Line:Relation:2564126,Route:Relation:7907582
Line:Relation:2564126,Route:Relation:7907583
Line:Relation:2572573,Route:Relation:151601
Line:Relation:2572573,Route:Relation:2572570
Line:Relation:2572573,Route:Relation:2572572
Line:Relation:2572573,Route:Relation:2572571
Line:Relation:2625885,Route:Relation:2625883
Line:Relation:2625885,Route:Relation:2625884
Line:Relation:2644951,Route:Relation:2644908
Line:Relation:2644951,Route:Relation:2644928
Line:Relation:2647711,Route:Relation:2647709
Line:Relation:2647711,Route:Relation:2647710
Line:Relation:2647712,Route:Relation:2647707
Line:Relation:2647712,Route:Relation:2647708
Line:Relation:2653031,Route:Relation:2653029
Line:Relation:2653031,Route:Relation:2653030
Line:Relation:2654565,Route:Relation:5969914
Line:Relation:2654565,Route:Relation:5969913
Line:Relation:2670163,Route:Relation:2537731
Line:Relation:2670163,Route:Relation:2670162
Line:Relation:2675337,Route:Relation:2616785
Line:Relation:2675337,Route:Relation:2675336
Line:Relation:2675337,Route:Relation:7713600
Line:Relation:2675337,Route:Relation:7713599
Line:Relation:2708919,Route:Relation:2708918
Line:Relation:2708919,Route:Relation:2624833
Line:Relation:2853923,Route:Relation:938118
Line:Relation:2853923,Route:Relation:1111806
Line:Relation:2962341,Route:Relation:2930281
Line:Relation:2962341,Route:Relation:2962340
Line:Relation:2965780,Route:Relation:2965779
Line:Relation:2965780,Route:Relation:2965877
Line:Relation:2972887,Route:Relation:2497592
Line:Relation:2972887,Route:Relation:2972825
Line:Relation:2972968,Route:Relation:2972957
Line:Relation:2972968,Route:Relation:2087225
Line:Relation:2981756,Route:Relation:2981754
Line:Relation:2981756,Route:Relation:2981755
Line:Relation:2989343,Route:Relation:954984
Line:Relation:2989343,Route:Relation:2989341
Line:Relation:3008945,Route:Relation:3008944
Line:Relation:3008945,Route:Relation:306279
Line:Relation:3030615,Route:Relation:3030611
Line:Relation:3030615,Route:Relation:3030640
Line:Relation:3030615,Route:Relation:3031954
Line:Relation:3045662,Route:Relation:5969741
Line:Relation:3045662,Route:Relation:5969742
Line:Relation:3047801,Route:Relation:1621796
Line:Relation:3047801,Route:Relation:1621794
Line:Relation:3048889,Route:Relation:3048886
Line:Relation:3048889,Route:Relation:3048898
Line:Relation:3079254,Route:Relation:7713471
Line:Relation:3079254,Route:Relation:3739950
Line:Relation:3079254,Route:Relation:9282609
Line:Relation:3079254,Route:Relation:9282607
Line:Relation:3081886,Route:Relation:3080733
Line:Relation:3081886,Route:Relation:3081885
Line:Relation:3134153,Route:Relation:3133522
Line:Relation:3134153,Route:Relation:3134154
Line:Relation:3148500,Route:Relation:7060412
Line:Relation:3148500,Route:Relation:7056825
Line:Relation:3186411,Route:Relation:3144177
Line:Relation:3186411,Route:Relation:3183142
Line:Relation:3253655,Route:Relation:6942025
Line:Relation:3253655,Route:Relation:6949275
Line:Relation:3253655,Route:Relation:1104194
Line:Relation:3253656,Route:Relation:107357
Line:Relation:3253656,Route:Relation:3253653
Line:Relation:3253657,Route:Relation:3253652
Line:Relation:3253657,Route:Relation:1104195
Line:Relation:3253657,Route:Relation:3253903
Line:Relation:3253657,Route:Relation:3253671
Line:Relation:3253980,Route:Relation:7508471
Line:Relation:3253980,Route:Relation:1104193
Line:Relation:3256022,Route:Relation:7758127
Line:Relation:3256022,Route:Relation:3256021
Line:Relation:3256314,Route:Relation:2531064
Line:Relation:3256314,Route:Relation:3256311
Line:Relation:3256316,Route:Relation:3256312
Line:Relation:3256316,Route:Relation:7757363
Line:Relation:3256316,Route:Relation:7757304
Line:Relation:3256316,Route:Relation:7757850
Line:Relation:3256316,Route:Relation:7757858
Line:Relation:3256316,Route:Relation:7757912
Line:Relation:3264340,Route:Relation:270176
Line:Relation:3264340,Route:Relation:1086425
Line:Relation:3264340,Route:Relation:2418217
Line:Relation:3264340,Route:Relation:6582800
Line:Relation:3264340,Route:Relation:1086413
Line:Relation:3264340,Route:Relation:1086451
Line:Relation:3264340,Route:Relation:1086452
Line:Relation:3281400,Route:Relation:6365686
Line:Relation:3281400,Route:Relation:6365150
Line:Relation:3281400,Route:Relation:6363999
Line:Relation:3281400,Route:Relation:6364727
Line:Relation:3281400,Route:Relation:6363326
Line:Relation:3281400,Route:Relation:6363004
Line:Relation:3286442,Route:Relation:3285485
Line:Relation:3286442,Route:Relation:3282297
Line:Relation:3307569,Route:Relation:2166257
Line:Relation:3307569,Route:Relation:2247729
Line:Relation:3315927,Route:Relation:3315931
Line:Relation:3315927,Route:Relation:3315207
